country_code,indicator_code,date,value,source_organization,source_dataset,source_status,release_status,observation_type
JP,GOV_EXPENSE_GDP_A,2030,39.079,IMF,World Economic Outlook,official,final,forecast
JP,GOV_EXPENSE_GDP_A,2031,39.435,IMF,World Economic Outlook,official,final,forecast
JP,GOV_NET_LENDING_GDP_A,2027,-2.365,IMF,World Economic Outlook,official,final,forecast
JP,GOV_NET_LENDING_GDP_A,2028,-2.945,IMF,World Economic Outlook,official,final,forecast
JP,GOV_NET_LENDING_GDP_A,2029,-3.288,IMF,World Economic Outlook,official,final,forecast
JP,GOV_NET_LENDING_GDP_A,2030,-3.695,IMF,World Economic Outlook,official,final,forecast
JP,GOV_NET_LENDING_GDP_A,2031,-4.039,IMF,World Economic Outlook,official,final,forecast
JP,GOV_REVENUE_GDP_A,2027,35.55,IMF,World Economic Outlook,official,final,forecast
JP,GOV_REVENUE_GDP_A,2028,35.442,IMF,World Economic Outlook,official,final,forecast
JP,GOV_REVENUE_GDP_A,2029,35.39,IMF,World Economic Outlook,official,final,forecast
JP,GOV_REVENUE_GDP_A,2030,35.384,IMF,World Economic Outlook,official,final,forecast
JP,GOV_REVENUE_GDP_A,2031,35.396,IMF,World Economic Outlook,official,final,forecast
JP,GROSS_CAPITAL_FORMATION_GDP_A,2027,28.129,IMF,World Economic Outlook,official,final,forecast
JP,GROSS_CAPITAL_FORMATION_GDP_A,2028,28.049,IMF,World Economic Outlook,official,final,forecast
JP,GROSS_CAPITAL_FORMATION_GDP_A,2029,27.965,IMF,World Economic Outlook,official,final,forecast
JP,GROSS_CAPITAL_FORMATION_GDP_A,2030,27.853,IMF,World Economic Outlook,official,final,forecast
JP,GROSS_CAPITAL_FORMATION_GDP_A,2031,27.793,IMF,World Economic Outlook,official,final,forecast
JP,GROSS_SAVINGS_GDP_A,2027,31.994,IMF,World Economic Outlook,official,final,forecast
JP,GROSS_SAVINGS_GDP_A,2028,31.975,IMF,World Economic Outlook,official,final,forecast
JP,GROSS_SAVINGS_GDP_A,2029,31.887,IMF,World Economic Outlook,official,final,forecast
JP,GROSS_SAVINGS_GDP_A,2030,31.942,IMF,World Economic Outlook,official,final,forecast
JP,GROSS_SAVINGS_GDP_A,2031,31.845,IMF,World Economic Outlook,official,final,forecast
JP,POPULATION_TOTAL_A,2027,121999000.0,IMF,World Economic Outlook,official,final,forecast
JP,POPULATION_TOTAL_A,2028,121319000.0,IMF,World Economic Outlook,official,final,forecast
JP,POPULATION_TOTAL_A,2029,120619000.0,IMF,World Economic Outlook,official,final,forecast
JP,POPULATION_TOTAL_A,2030,119898000.0,IMF,World Economic Outlook,official,final,forecast
JP,POPULATION_TOTAL_A,2031,119158000.0,IMF,World Economic Outlook,official,final,forecast
JP,UNEMPLOYMENT_RATE_A,2027,2.533,IMF,World Economic Outlook,official,final,forecast
JP,UNEMPLOYMENT_RATE_A,2028,2.533,IMF,World Economic Outlook,official,final,forecast
JP,UNEMPLOYMENT_RATE_A,2029,2.533,IMF,World Economic Outlook,official,final,forecast
JP,UNEMPLOYMENT_RATE_A,2030,2.533,IMF,World Economic Outlook,official,final,forecast
JP,UNEMPLOYMENT_RATE_A,2031,2.533,IMF,World Economic Outlook,official,final,forecast
MX,CPI_YOY_A,2027,3.421,IMF,World Economic Outlook,official,final,forecast
MX,CPI_YOY_A,2028,3.0,IMF,World Economic Outlook,official,final,forecast
MX,CPI_YOY_A,2029,3.0,IMF,World Economic Outlook,official,final,forecast
MX,CPI_YOY_A,2030,3.0,IMF,World Economic Outlook,official,final,forecast
MX,CPI_YOY_A,2031,3.0,IMF,World Economic Outlook,official,final,forecast
MX,CURRENT_ACCOUNT_GDP_A,2027,-0.53,IMF,World Economic Outlook,official,final,forecast
MX,CURRENT_ACCOUNT_GDP_A,2028,-0.619,IMF,World Economic Outlook,official,final,forecast
MX,CURRENT_ACCOUNT_GDP_A,2029,-0.651,IMF,World Economic Outlook,official,final,forecast
MX,CURRENT_ACCOUNT_GDP_A,2030,-0.684,IMF,World Economic Outlook,official,final,forecast
MX,CURRENT_ACCOUNT_GDP_A,2031,-0.672,IMF,World Economic Outlook,official,final,forecast
MX,GDP_CURRENT_LCU_A,2027,39909254000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GDP_CURRENT_LCU_A,2028,42130770000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GDP_CURRENT_LCU_A,2029,44448022000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GDP_CURRENT_LCU_A,2030,46876710000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GDP_CURRENT_LCU_A,2031,49446876000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GDP_DEFLATOR_INDEX_A,2027,150.644,IMF,World Economic Outlook,official,final,forecast
MX,GDP_DEFLATOR_INDEX_A,2028,155.749,IMF,World Economic Outlook,official,final,forecast
MX,GDP_DEFLATOR_INDEX_A,2029,161.07,IMF,World Economic Outlook,official,final,forecast
MX,GDP_DEFLATOR_INDEX_A,2030,166.516,IMF,World Economic Outlook,official,final,forecast
MX,GDP_DEFLATOR_INDEX_A,2031,172.176,IMF,World Economic Outlook,official,final,forecast
MX,GDP_NOMINAL_USD_A,2027,2222003000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GDP_NOMINAL_USD_A,2028,2327102000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GDP_NOMINAL_USD_A,2029,2435745000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GDP_NOMINAL_USD_A,2030,2548630000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GDP_NOMINAL_USD_A,2031,2667215000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GDP_PER_CAPITA_USD_A,2027,16411.669,IMF,World Economic Outlook,official,final,forecast
MX,GDP_PER_CAPITA_USD_A,2028,17070.678,IMF,World Economic Outlook,official,final,forecast
MX,GDP_PER_CAPITA_USD_A,2029,17753.135,IMF,World Economic Outlook,official,final,forecast
MX,GDP_PER_CAPITA_USD_A,2030,18463.785,IMF,World Economic Outlook,official,final,forecast
MX,GDP_PER_CAPITA_USD_A,2031,19212.67,IMF,World Economic Outlook,official,final,forecast
MX,GDP_REAL_GROWTH_YOY_A,2027,2.186,IMF,World Economic Outlook,official,final,forecast
MX,GDP_REAL_GROWTH_YOY_A,2028,2.106,IMF,World Economic Outlook,official,final,forecast
MX,GDP_REAL_GROWTH_YOY_A,2029,2.015,IMF,World Economic Outlook,official,final,forecast
MX,GDP_REAL_GROWTH_YOY_A,2030,2.015,IMF,World Economic Outlook,official,final,forecast
MX,GDP_REAL_GROWTH_YOY_A,2031,2.015,IMF,World Economic Outlook,official,final,forecast
MX,GDP_REAL_LCU_A,2027,26492491000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GDP_REAL_LCU_A,2028,27050373000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GDP_REAL_LCU_A,2029,27595451000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GDP_REAL_LCU_A,2030,28151514000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GDP_REAL_LCU_A,2031,28718781000000.0,IMF,World Economic Outlook,official,final,forecast
MX,GOV_DEBT_GDP_A,2027,63.112,IMF,World Economic Outlook,official,final,forecast
MX,GOV_DEBT_GDP_A,2028,63.109,IMF,World Economic Outlook,official,final,forecast
MX,GOV_DEBT_GDP_A,2029,63.274,IMF,World Economic Outlook,official,final,forecast
MX,GOV_DEBT_GDP_A,2030,63.377,IMF,World Economic Outlook,official,final,forecast
MX,GOV_DEBT_GDP_A,2031,63.588,IMF,World Economic Outlook,official,final,forecast
MX,GOV_EXPENSE_GDP_A,2027,28.71,IMF,World Economic Outlook,official,final,forecast
MX,GOV_EXPENSE_GDP_A,2028,28.206,IMF,World Economic Outlook,official,final,forecast
MX,GOV_EXPENSE_GDP_A,2029,28.217,IMF,World Economic Outlook,official,final,forecast
MX,GOV_EXPENSE_GDP_A,2030,28.237,IMF,World Economic Outlook,official,final,forecast
MX,GOV_EXPENSE_GDP_A,2031,28.237,IMF,World Economic Outlook,official,final,forecast
MX,GOV_NET_LENDING_GDP_A,2027,-3.5,IMF,World Economic Outlook,official,final,forecast
MX,GOV_NET_LENDING_GDP_A,2028,-3.0,IMF,World Economic Outlook,official,final,forecast
MX,GOV_NET_LENDING_GDP_A,2029,-3.0,IMF,World Economic Outlook,official,final,forecast
MX,GOV_NET_LENDING_GDP_A,2030,-3.0,IMF,World Economic Outlook,official,final,forecast
MX,GOV_NET_LENDING_GDP_A,2031,-3.0,IMF,World Economic Outlook,official,final,forecast
MX,GOV_REVENUE_GDP_A,2027,25.21,IMF,World Economic Outlook,official,final,forecast
MX,GOV_REVENUE_GDP_A,2028,25.206,IMF,World Economic Outlook,official,final,forecast
MX,GOV_REVENUE_GDP_A,2029,25.217,IMF,World Economic Outlook,official,final,forecast
MX,GOV_REVENUE_GDP_A,2030,25.237,IMF,World Economic Outlook,official,final,forecast
MX,GOV_REVENUE_GDP_A,2031,25.237,IMF,World Economic Outlook,official,final,forecast
MX,GROSS_CAPITAL_FORMATION_GDP_A,2027,21.884,IMF,World Economic Outlook,official,final,forecast
MX,GROSS_CAPITAL_FORMATION_GDP_A,2028,22.029,IMF,World Economic Outlook,official,final,forecast
MX,GROSS_CAPITAL_FORMATION_GDP_A,2029,22.186,IMF,World Economic Outlook,official,final,forecast
MX,GROSS_CAPITAL_FORMATION_GDP_A,2030,22.348,IMF,World Economic Outlook,official,final,forecast
MX,GROSS_CAPITAL_FORMATION_GDP_A,2031,22.508,IMF,World Economic Outlook,official,final,forecast
MX,GROSS_SAVINGS_GDP_A,2027,21.332,IMF,World Economic Outlook,official,final,forecast
MX,GROSS_SAVINGS_GDP_A,2028,21.389,IMF,World Economic Outlook,official,final,forecast
MX,GROSS_SAVINGS_GDP_A,2029,21.513,IMF,World Economic Outlook,official,final,forecast
MX,GROSS_SAVINGS_GDP_A,2030,21.643,IMF,World Economic Outlook,official,final,forecast
MX,GROSS_SAVINGS_GDP_A,2031,21.814,IMF,World Economic Outlook,official,final,forecast
MX,POPULATION_TOTAL_A,2027,135392000.0,IMF,World Economic Outlook,official,final,forecast
MX,POPULATION_TOTAL_A,2028,136322000.0,IMF,World Economic Outlook,official,final,forecast
MX,POPULATION_TOTAL_A,2029,137201000.0,IMF,World Economic Outlook,official,final,forecast
MX,POPULATION_TOTAL_A,2030,138034000.0,IMF,World Economic Outlook,official,final,forecast
MX,POPULATION_TOTAL_A,2031,138826000.0,IMF,World Economic Outlook,official,final,forecast
MX,UNEMPLOYMENT_RATE_A,2027,2.752,IMF,World Economic Outlook,official,final,forecast
MX,UNEMPLOYMENT_RATE_A,2028,2.765,IMF,World Economic Outlook,official,final,forecast
MX,UNEMPLOYMENT_RATE_A,2029,2.792,IMF,World Economic Outlook,official,final,forecast
MX,UNEMPLOYMENT_RATE_A,2030,2.798,IMF,World Economic Outlook,official,final,forecast
MX,UNEMPLOYMENT_RATE_A,2031,2.8,IMF,World Economic Outlook,official,final,forecast
SA,CPI_YOY_A,2027,2.114,IMF,World Economic Outlook,official,final,forecast
SA,CPI_YOY_A,2028,2.0,IMF,World Economic Outlook,official,final,forecast
SA,CPI_YOY_A,2029,2.0,IMF,World Economic Outlook,official,final,forecast
SA,CPI_YOY_A,2030,2.0,IMF,World Economic Outlook,official,final,forecast
SA,CPI_YOY_A,2031,2.0,IMF,World Economic Outlook,official,final,forecast
SA,CURRENT_ACCOUNT_GDP_A,2027,-2.953,IMF,World Economic Outlook,official,final,forecast
SA,CURRENT_ACCOUNT_GDP_A,2028,-3.496,IMF,World Economic Outlook,official,final,forecast
SA,CURRENT_ACCOUNT_GDP_A,2029,-3.613,IMF,World Economic Outlook,official,final,forecast
SA,CURRENT_ACCOUNT_GDP_A,2030,-3.655,IMF,World Economic Outlook,official,final,forecast
SA,CURRENT_ACCOUNT_GDP_A,2031,-3.755,IMF,World Economic Outlook,official,final,forecast
SA,GDP_CURRENT_LCU_A,2027,5371304000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GDP_CURRENT_LCU_A,2028,5617603000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GDP_CURRENT_LCU_A,2029,5895467000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GDP_CURRENT_LCU_A,2030,6185651000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GDP_CURRENT_LCU_A,2031,6487780000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GDP_DEFLATOR_INDEX_A,2027,101.734,IMF,World Economic Outlook,official,final,forecast
SA,GDP_DEFLATOR_INDEX_A,2028,102.657,IMF,World Economic Outlook,official,final,forecast
SA,GDP_DEFLATOR_INDEX_A,2029,104.048,IMF,World Economic Outlook,official,final,forecast
SA,GDP_DEFLATOR_INDEX_A,2030,105.457,IMF,World Economic Outlook,official,final,forecast
SA,GDP_DEFLATOR_INDEX_A,2031,106.816,IMF,World Economic Outlook,official,final,forecast
SA,GDP_NOMINAL_USD_A,2027,1432348000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GDP_NOMINAL_USD_A,2028,1498027000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GDP_NOMINAL_USD_A,2029,1572125000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GDP_NOMINAL_USD_A,2030,1649507000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GDP_NOMINAL_USD_A,2031,1730075000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GDP_PER_CAPITA_USD_A,2027,38235.767,IMF,World Economic Outlook,official,final,forecast
SA,GDP_PER_CAPITA_USD_A,2028,39204.951,IMF,World Economic Outlook,official,final,forecast
SA,GDP_PER_CAPITA_USD_A,2029,40337.404,IMF,World Economic Outlook,official,final,forecast
SA,GDP_PER_CAPITA_USD_A,2030,41493.011,IMF,World Economic Outlook,official,final,forecast
SA,GDP_PER_CAPITA_USD_A,2031,42666.35,IMF,World Economic Outlook,official,final,forecast
SA,GDP_REAL_GROWTH_YOY_A,2027,4.454,IMF,World Economic Outlook,official,final,forecast
SA,GDP_REAL_GROWTH_YOY_A,2028,3.645,IMF,World Economic Outlook,official,final,forecast
SA,GDP_REAL_GROWTH_YOY_A,2029,3.543,IMF,World Economic Outlook,official,final,forecast
SA,GDP_REAL_GROWTH_YOY_A,2030,3.52,IMF,World Economic Outlook,official,final,forecast
SA,GDP_REAL_GROWTH_YOY_A,2031,3.55,IMF,World Economic Outlook,official,final,forecast
SA,GDP_REAL_LCU_A,2027,5279761000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GDP_REAL_LCU_A,2028,5472191000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GDP_REAL_LCU_A,2029,5666082000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GDP_REAL_LCU_A,2030,5865548000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GDP_REAL_LCU_A,2031,6073804000000.0,IMF,World Economic Outlook,official,final,forecast
SA,GOV_DEBT_GDP_A,2027,34.769,IMF,World Economic Outlook,official,final,forecast
SA,GOV_DEBT_GDP_A,2028,37.073,IMF,World Economic Outlook,official,final,forecast
SA,GOV_DEBT_GDP_A,2029,38.921,IMF,World Economic Outlook,official,final,forecast
SA,GOV_DEBT_GDP_A,2030,40.63,IMF,World Economic Outlook,official,final,forecast
SA,GOV_DEBT_GDP_A,2031,42.219,IMF,World Economic Outlook,official,final,forecast
SA,GOV_EXPENSE_GDP_A,2027,26.67,IMF,World Economic Outlook,official,final,forecast
SA,GOV_EXPENSE_GDP_A,2028,26.315,IMF,World Economic Outlook,official,final,forecast
SA,GOV_EXPENSE_GDP_A,2029,25.873,IMF,World Economic Outlook,official,final,forecast
SA,GOV_EXPENSE_GDP_A,2030,25.437,IMF,World Economic Outlook,official,final,forecast
SA,GOV_EXPENSE_GDP_A,2031,25.016,IMF,World Economic Outlook,official,final,forecast
SA,GOV_NET_LENDING_GDP_A,2027,-3.401,IMF,World Economic Outlook,official,final,forecast
SA,GOV_NET_LENDING_GDP_A,2028,-3.562,IMF,World Economic Outlook,official,final,forecast
SA,GOV_NET_LENDING_GDP_A,2029,-3.34,IMF,World Economic Outlook,official,final,forecast
SA,GOV_NET_LENDING_GDP_A,2030,-3.211,IMF,World Economic Outlook,official,final,forecast
SA,GOV_NET_LENDING_GDP_A,2031,-3.173,IMF,World Economic Outlook,official,final,forecast
SA,GOV_REVENUE_GDP_A,2027,23.269,IMF,World Economic Outlook,official,final,forecast
SA,GOV_REVENUE_GDP_A,2028,22.753,IMF,World Economic Outlook,official,final,forecast
SA,GOV_REVENUE_GDP_A,2029,22.533,IMF,World Economic Outlook,official,final,forecast
SA,GOV_REVENUE_GDP_A,2030,22.225,IMF,World Economic Outlook,official,final,forecast
SA,GOV_REVENUE_GDP_A,2031,21.843,IMF,World Economic Outlook,official,final,forecast
SA,GROSS_CAPITAL_FORMATION_GDP_A,2027,30.866,IMF,World Economic Outlook,official,final,forecast
SA,GROSS_CAPITAL_FORMATION_GDP_A,2028,30.834,IMF,World Economic Outlook,official,final,forecast
SA,GROSS_CAPITAL_FORMATION_GDP_A,2029,30.69,IMF,World Economic Outlook,official,final,forecast
SA,GROSS_CAPITAL_FORMATION_GDP_A,2030,30.564,IMF,World Economic Outlook,official,final,forecast
SA,GROSS_CAPITAL_FORMATION_GDP_A,2031,30.478,IMF,World Economic Outlook,official,final,forecast
SA,GROSS_SAVINGS_GDP_A,2027,27.913,IMF,World Economic Outlook,official,final,forecast
SA,GROSS_SAVINGS_GDP_A,2028,27.337,IMF,World Economic Outlook,official,final,forecast
SA,GROSS_SAVINGS_GDP_A,2029,27.077,IMF,World Economic Outlook,official,final,forecast
SA,GROSS_SAVINGS_GDP_A,2030,26.909,IMF,World Economic Outlook,official,final,forecast
SA,GROSS_SAVINGS_GDP_A,2031,26.723,IMF,World Economic Outlook,official,final,forecast
SA,POPULATION_TOTAL_A,2027,37461000.0,IMF,World Economic Outlook,official,final,forecast
SA,POPULATION_TOTAL_A,2028,38210000.0,IMF,World Economic Outlook,official,final,forecast
SA,POPULATION_TOTAL_A,2029,38974000.0,IMF,World Economic Outlook,official,final,forecast
SA,POPULATION_TOTAL_A,2030,39754000.0,IMF,World Economic Outlook,official,final,forecast
SA,POPULATION_TOTAL_A,2031,40549000.0,IMF,World Economic Outlook,official,final,forecast
TR,CPI_YOY_A,2027,21.357,IMF,World Economic Outlook,official,final,forecast
TR,CPI_YOY_A,2028,16.986,IMF,World Economic Outlook,official,final,forecast
TR,CPI_YOY_A,2029,15.004,IMF,World Economic Outlook,official,final,forecast
TR,CPI_YOY_A,2030,15.004,IMF,World Economic Outlook,official,final,forecast
TR,CPI_YOY_A,2031,15.004,IMF,World Economic Outlook,official,final,forecast
TR,CURRENT_ACCOUNT_GDP_A,2027,-2.539,IMF,World Economic Outlook,official,final,forecast
TR,CURRENT_ACCOUNT_GDP_A,2028,-2.157,IMF,World Economic Outlook,official,final,forecast
TR,CURRENT_ACCOUNT_GDP_A,2029,-1.797,IMF,World Economic Outlook,official,final,forecast
TR,CURRENT_ACCOUNT_GDP_A,2030,-1.425,IMF,World Economic Outlook,official,final,forecast
TR,CURRENT_ACCOUNT_GDP_A,2031,-1.161,IMF,World Economic Outlook,official,final,forecast
TR,GDP_CURRENT_LCU_A,2027,101749228000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GDP_CURRENT_LCU_A,2028,124635535000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GDP_CURRENT_LCU_A,2029,148445703000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GDP_CURRENT_LCU_A,2030,175317184000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GDP_CURRENT_LCU_A,2031,206935668000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GDP_DEFLATOR_INDEX_A,2027,3928.867,IMF,World Economic Outlook,official,final,forecast
TR,GDP_DEFLATOR_INDEX_A,2028,4634.65,IMF,World Economic Outlook,official,final,forecast
TR,GDP_DEFLATOR_INDEX_A,2029,5307.298,IMF,World Economic Outlook,official,final,forecast
TR,GDP_DEFLATOR_INDEX_A,2030,6025.035,IMF,World Economic Outlook,official,final,forecast
TR,GDP_DEFLATOR_INDEX_A,2031,6836.632,IMF,World Economic Outlook,official,final,forecast
TR,GDP_NOMINAL_USD_A,2027,1629539000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GDP_NOMINAL_USD_A,2028,1741606000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GDP_NOMINAL_USD_A,2029,1842887000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GDP_NOMINAL_USD_A,2030,1933816000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GDP_NOMINAL_USD_A,2031,2027846000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GDP_PER_CAPITA_USD_A,2027,18805.324,IMF,World Economic Outlook,official,final,forecast
TR,GDP_PER_CAPITA_USD_A,2028,20007.395,IMF,World Economic Outlook,official,final,forecast
TR,GDP_PER_CAPITA_USD_A,2029,21078.126,IMF,World Economic Outlook,official,final,forecast
TR,GDP_PER_CAPITA_USD_A,2030,22025.143,IMF,World Economic Outlook,official,final,forecast
TR,GDP_PER_CAPITA_USD_A,2031,22954.739,IMF,World Economic Outlook,official,final,forecast
TR,GDP_REAL_GROWTH_YOY_A,2027,3.472,IMF,World Economic Outlook,official,final,forecast
TR,GDP_REAL_GROWTH_YOY_A,2028,3.839,IMF,World Economic Outlook,official,final,forecast
TR,GDP_REAL_GROWTH_YOY_A,2029,4.009,IMF,World Economic Outlook,official,final,forecast
TR,GDP_REAL_GROWTH_YOY_A,2030,4.033,IMF,World Economic Outlook,official,final,forecast
TR,GDP_REAL_GROWTH_YOY_A,2031,4.023,IMF,World Economic Outlook,official,final,forecast
TR,GDP_REAL_LCU_A,2027,2589786000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GDP_REAL_LCU_A,2028,2689212000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GDP_REAL_LCU_A,2029,2797011000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GDP_REAL_LCU_A,2030,2909812000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GDP_REAL_LCU_A,2031,3026865000000.0,IMF,World Economic Outlook,official,final,forecast
TR,GOV_DEBT_GDP_A,2027,26.894,IMF,World Economic Outlook,official,final,forecast
TR,GOV_DEBT_GDP_A,2028,27.315,IMF,World Economic Outlook,official,final,forecast
TR,GOV_DEBT_GDP_A,2029,27.411,IMF,World Economic Outlook,official,final,forecast
TR,GOV_DEBT_GDP_A,2030,28.042,IMF,World Economic Outlook,official,final,forecast
TR,GOV_DEBT_GDP_A,2031,27.486,IMF,World Economic Outlook,official,final,forecast
TR,GOV_EXPENSE_GDP_A,2027,33.754,IMF,World Economic Outlook,official,final,forecast
TR,GOV_EXPENSE_GDP_A,2028,33.532,IMF,World Economic Outlook,official,final,forecast
TR,GOV_EXPENSE_GDP_A,2029,32.834,IMF,World Economic Outlook,official,final,forecast
TR,GOV_EXPENSE_GDP_A,2030,32.714,IMF,World Economic Outlook,official,final,forecast
TR,GOV_EXPENSE_GDP_A,2031,32.596,IMF,World Economic Outlook,official,final,forecast
TR,GOV_NET_LENDING_GDP_A,2027,-3.666,IMF,World Economic Outlook,official,final,forecast
TR,GOV_NET_LENDING_GDP_A,2028,-3.514,IMF,World Economic Outlook,official,final,forecast
TR,GOV_NET_LENDING_GDP_A,2029,-2.895,IMF,World Economic Outlook,official,final,forecast
TR,GOV_NET_LENDING_GDP_A,2030,-2.788,IMF,World Economic Outlook,official,final,forecast
TR,GOV_NET_LENDING_GDP_A,2031,-2.683,IMF,World Economic Outlook,official,final,forecast
TR,GOV_REVENUE_GDP_A,2027,30.088,IMF,World Economic Outlook,official,final,forecast
TR,GOV_REVENUE_GDP_A,2028,30.019,IMF,World Economic Outlook,official,final,forecast
TR,GOV_REVENUE_GDP_A,2029,29.939,IMF,World Economic Outlook,official,final,forecast
TR,GOV_REVENUE_GDP_A,2030,29.926,IMF,World Economic Outlook,official,final,forecast
TR,GOV_REVENUE_GDP_A,2031,29.913,IMF,World Economic Outlook,official,final,forecast
TR,GROSS_CAPITAL_FORMATION_GDP_A,2027,35.516,IMF,World Economic Outlook,official,final,forecast
TR,GROSS_CAPITAL_FORMATION_GDP_A,2028,35.714,IMF,World Economic Outlook,official,final,forecast
TR,GROSS_CAPITAL_FORMATION_GDP_A,2029,35.288,IMF,World Economic Outlook,official,final,forecast
TR,GROSS_CAPITAL_FORMATION_GDP_A,2030,34.18,IMF,World Economic Outlook,official,final,forecast
TR,GROSS_CAPITAL_FORMATION_GDP_A,2031,33.356,IMF,World Economic Outlook,official,final,forecast
TR,GROSS_SAVINGS_GDP_A,2027,33.083,IMF,World Economic Outlook,official,final,forecast
TR,GROSS_SAVINGS_GDP_A,2028,33.653,IMF,World Economic Outlook,official,final,forecast
TR,GROSS_SAVINGS_GDP_A,2029,33.587,IMF,World Economic Outlook,official,final,forecast
TR,GROSS_SAVINGS_GDP_A,2030,32.851,IMF,World Economic Outlook,official,final,forecast
TR,GROSS_SAVINGS_GDP_A,2031,32.291,IMF,World Economic Outlook,official,final,forecast
TR,POPULATION_TOTAL_A,2027,86653000.0,IMF,World Economic Outlook,official,final,forecast
TR,POPULATION_TOTAL_A,2028,87048000.0,IMF,World Economic Outlook,official,final,forecast
TR,POPULATION_TOTAL_A,2029,87431000.0,IMF,World Economic Outlook,official,final,forecast
TR,POPULATION_TOTAL_A,2030,87800000.0,IMF,World Economic Outlook,official,final,forecast
TR,POPULATION_TOTAL_A,2031,88341000.0,IMF,World Economic Outlook,official,final,forecast
TR,UNEMPLOYMENT_RATE_A,2027,8.665,IMF,World Economic Outlook,official,final,forecast
TR,UNEMPLOYMENT_RATE_A,2028,9.09,IMF,World Economic Outlook,official,final,forecast
TR,UNEMPLOYMENT_RATE_A,2029,9.14,IMF,World Economic Outlook,official,final,forecast
TR,UNEMPLOYMENT_RATE_A,2030,9.14,IMF,World Economic Outlook,official,final,forecast
TR,UNEMPLOYMENT_RATE_A,2031,9.14,IMF,World Economic Outlook,official,final,forecast
US,CPI_YOY_A,2027,2.141,IMF,World Economic Outlook,official,final,forecast
US,CPI_YOY_A,2028,2.184,IMF,World Economic Outlook,official,final,forecast
US,CPI_YOY_A,2029,2.188,IMF,World Economic Outlook,official,final,forecast
US,CPI_YOY_A,2030,2.19,IMF,World Economic Outlook,official,final,forecast
US,CPI_YOY_A,2031,2.184,IMF,World Economic Outlook,official,final,forecast
US,CURRENT_ACCOUNT_GDP_A,2027,-3.634,IMF,World Economic Outlook,official,final,forecast
US,CURRENT_ACCOUNT_GDP_A,2028,-3.567,IMF,World Economic Outlook,official,final,forecast
US,CURRENT_ACCOUNT_GDP_A,2029,-3.619,IMF,World Economic Outlook,official,final,forecast
US,CURRENT_ACCOUNT_GDP_A,2030,-3.553,IMF,World Economic Outlook,official,final,forecast
US,CURRENT_ACCOUNT_GDP_A,2031,-3.558,IMF,World Economic Outlook,official,final,forecast
US,GDP_CURRENT_LCU_A,2027,33790035000000.004,IMF,World Economic Outlook,official,final,forecast
US,GDP_CURRENT_LCU_A,2028,35065900000000.0,IMF,World Economic Outlook,official,final,forecast
US,GDP_CURRENT_LCU_A,2029,36360580000000.0,IMF,World Economic Outlook,official,final,forecast
US,GDP_CURRENT_LCU_A,2030,37677878000000.0,IMF,World Economic Outlook,official,final,forecast
US,GDP_CURRENT_LCU_A,2031,39031262000000.0,IMF,World Economic Outlook,official,final,forecast
US,GDP_DEFLATOR_INDEX_A,2027,135.595,IMF,World Economic Outlook,official,final,forecast
US,GDP_DEFLATOR_INDEX_A,2028,137.821,IMF,World Economic Outlook,official,final,forecast
